140
# x y z
1	10	4	5	1.00013613648091e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	1.34639685153848e+02	0.00000000000000e+00	9.85821988874522e+01	0.00000000000000e+00	1
1	10	5	6	1.00015922224951e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	1.57079632679490e+02	0.00000000000000e+00	9.69225865095408e+01	0.00000000000000e+00	1
1	10	6	7	1.00013609258847e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	1.34639685153848e+02	0.00000000000000e+00	9.91369015222365e+01	0.00000000000000e+00	1
1	10	7	8	1.00008288928207e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	8.24668071567321e+01	0.00000000000000e+00	9.74891348749709e+01	0.00000000000000e+00	1
1	10	8	9	1.00003037716016e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	3.03326187243152e+01	0.00000000000000e+00	9.92969214342880e+01	0.00000000000000e+00	1
2	11	3	4	1.00003038066304e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	3.03326187243152e+01	0.00000000000000e+00	1.00178552840454e+02	0.00000000000000e+00	1
2	11	4	5	1.00008291099336e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	8.24668071567321e+01	0.00000000000000e+00	1.01004927378174e+02	0.00000000000000e+00	1
2	11	5	6	1.00013609524176e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	1.34639685153848e+02	0.00000000000000e+00	9.75742258698716e+01	0.00000000000000e+00	1
2	11	6	7	1.00015917395298e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	1.57079632679490e+02	0.00000000000000e+00	1.00091019013156e+02	0.00000000000000e+00	1
2	11	7	8	1.00013605144217e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	1.34639685153848e+02	0.00000000000000e+00	9.86857342308162e+01	0.00000000000000e+00	1
2	11	8	9	1.00008288286545e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	8.24668071567321e+01	0.00000000000000e+00	9.89411516975379e+01	0.00000000000000e+00	1
2	11	9	10	1.00003037515245e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	3.03326187243152e+01	0.00000000000000e+00	1.01044730065041e+02	0.00000000000000e+00	1
3	12	4	5	1.00003037928900e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	3.03326187243152e+01	0.00000000000000e+00	1.01542335762388e+02	0.00000000000000e+00	1
3	12	5	6	1.00008289378824e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	8.24668071567321e+01	0.00000000000000e+00	9.78022575657119e+01	0.00000000000000e+00	1
3	12	6	7	1.00013606086086e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	1.34639685153848e+02	0.00000000000000e+00	9.82631748815999e+01	0.00000000000000e+00	1
3	12	7	8	1.00015911952949e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	1.57079632679490e+02	0.00000000000000e+00	9.92935906645222e+01	0.00000000000000e+00	1
3	12	8	9	1.00013602792269e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	1.34639685153848e+02	0.00000000000000e+00	9.99478176918390e+01	0.00000000000000e+00	1
3	12	9	10	1.00008286527708e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	8.24668071567321e+01	0.00000000000000e+00	9.83075166490074e+01	0.00000000000000e+00	1
3	12	10	11	1.00003037292064e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	3.03326187243152e+01	0.00000000000000e+00	9.85396379065913e+01	0.00000000000000e+00	1
4	13	5	6	1.00003037688790e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	3.03326187243152e+01	0.00000000000000e+00	9.98528142516197e+01	0.00000000000000e+00	1
4	13	6	7	1.00008288139056e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	8.24668071567321e+01	0.00000000000000e+00	9.81916020658740e+01	0.00000000000000e+00	1
4	13	7	8	1.00013602201087e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	1.34639685153848e+02	0.00000000000000e+00	9.86079434650173e+01	0.00000000000000e+00	1
4	13	8	9	1.00015907540320e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	1.57079632679490e+02	0.00000000000000e+00	9.99949293605297e+01	0.00000000000000e+00	1
4	13	9	10	1.00013597197978e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	1.34639685153848e+02	0.00000000000000e+00	9.91396713764814e+01	0.00000000000000e+00	1
4	13	10	11	1.00008284621914e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	8.24668071567321e+01	0.00000000000000e+00	9.96893050609172e+01	0.00000000000000e+00	1
4	13	11	12	1.00003036976907e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	3.03326187243152e+01	0.00000000000000e+00	9.71272324863823e+01	0.00000000000000e+00	1
5	14	6	7	1.00003037529914e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	3.03326187243152e+01	0.00000000000000e+00	9.95030840508371e+01	0.00000000000000e+00	1
5	14	7	8	1.00008286837014e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	8.24668071567321e+01	0.00000000000000e+00	9.95231017534763e+01	0.00000000000000e+00	1
5	14	8	9	1.00013598379052e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	1.34639685153848e+02	0.00000000000000e+00	1.00475433875844e+02	0.00000000000000e+00	1
5	14	9	10	1.00015899229062e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	1.57079632679490e+02	0.00000000000000e+00	9.78507670861382e+01	0.00000000000000e+00	1
5	14	10	11	1.00013591733213e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	1.34639685153848e+02	0.00000000000000e+00	1.00376676437576e+02	0.00000000000000e+00	1
5	14	11	12	1.00008282006323e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	8.24668071567321e+01	0.00000000000000e+00	9.85917396400471e+01	0.00000000000000e+00	1
5	14	12	13	1.00003036615124e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	3.03326187243152e+01	0.00000000000000e+00	1.00360623494149e+02	0.00000000000000e+00	1
6	15	7	8	1.00003037392511e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	3.03326187243152e+01	0.00000000000000e+00	9.98552721894096e+01	0.00000000000000e+00	1
6	15	8	9	1.00008285272695e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	8.24668071567321e+01	0.00000000000000e+00	9.98995493312081e+01	0.00000000000000e+00	1
6	15	9	10	1.00013592174585e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	1.34639685153848e+02	0.00000000000000e+00	1.00164920326292e+02	0.00000000000000e+00	1
6	15	10	11	1.00015891856178e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	1.57079632679490e+02	0.00000000000000e+00	9.88345539662179e+01	0.00000000000000e+00	1
6	15	11	12	1.00013584607365e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	1.34639685153848e+02	0.00000000000000e+00	9.95741815464748e+01	0.00000000000000e+00	1
6	15	12	13	1.00008279418395e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	8.24668071567321e+01	0.00000000000000e+00	1.00862967411782e+02	0.00000000000000e+00	1
6	15	13	14	1.00003036305474e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	3.03326187243152e+01	0.00000000000000e+00	9.89989815141041e+01	0.00000000000000e+00	1
7	16	8	9	1.00003037170064e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	3.03326187243152e+01	0.00000000000000e+00	9.88437712676769e+01	0.00000000000000e+00	1
7	16	9	10	1.00008283098064e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	8.24668071567321e+01	0.00000000000000e+00	1.00127562220790e+02	0.00000000000000e+00	1
7	16	10	11	1.00013587323437e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	1.34639685153848e+02	0.00000000000000e+00	9.97280580009889e+01	0.00000000000000e+00	1
7	16	11	12	1.00015882787451e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	1.57079632679490e+02	0.00000000000000e+00	9.91562782124612e+01	0.00000000000000e+00	1
7	16	12	13	1.00013578329005e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	1.34639685153848e+02	0.00000000000000e+00	1.00341061500093e+02	0.00000000000000e+00	1
7	16	13	14	1.00008277269245e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	8.24668071567321e+01	0.00000000000000e+00	9.85879313859014e+01	0.00000000000000e+00	1
7	16	14	15	1.00003036190685e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	3.03326187243152e+01	0.00000000000000e+00	1.00043294814892e+02	0.00000000000000e+00	1
8	17	9	10	1.00003036906109e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	3.03326187243152e+01	0.00000000000000e+00	9.81513700928076e+01	0.00000000000000e+00	1
8	17	10	11	1.00008281473838e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	8.24668071567321e+01	0.00000000000000e+00	9.94497828885549e+01	0.00000000000000e+00	1
8	17	11	12	1.00013581173382e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	1.34639685153848e+02	0.00000000000000e+00	9.78378759090274e+01	0.00000000000000e+00	1
8	17	12	13	1.00015875089492e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	1.57079632679490e+02	0.00000000000000e+00	9.67984474876121e+01	0.00000000000000e+00	1
8	17	13	14	1.00013572987818e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	1.34639685153848e+02	0.00000000000000e+00	9.81390308545730e+01	0.00000000000000e+00	1
8	17	14	15	1.00008276365021e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	8.24668071567321e+01	0.00000000000000e+00	9.96082908038111e+01	0.00000000000000e+00	1
8	17	15	16	1.00003036125793e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	3.03326187243152e+01	0.00000000000000e+00	1.01370728875349e+02	0.00000000000000e+00	1
9	18	10	11	1.00003036734342e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	3.03326187243152e+01	0.00000000000000e+00	1.00761318434764e+02	0.00000000000000e+00	1
9	18	11	12	1.00008279605656e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	8.24668071567321e+01	0.00000000000000e+00	1.00269717386274e+02	0.00000000000000e+00	1
9	18	12	13	1.00013576708994e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	1.34639685153848e+02	0.00000000000000e+00	9.98613556008771e+01	0.00000000000000e+00	1
9	18	13	14	1.00015868846742e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	1.57079632679490e+02	0.00000000000000e+00	9.87359055016024e+01	0.00000000000000e+00	1
9	18	14	15	1.00013570264485e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	1.34639685153848e+02	0.00000000000000e+00	9.97803138831146e+01	0.00000000000000e+00	1
9	18	15	16	1.00008275190418e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	8.24668071567321e+01	0.00000000000000e+00	9.99588440883123e+01	0.00000000000000e+00	1
9	18	16	17	1.00003035899095e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	3.03326187243152e+01	0.00000000000000e+00	9.89139408536107e+01	0.00000000000000e+00	1
10	19	11	12	1.00003036534707e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	3.03326187243152e+01	0.00000000000000e+00	9.74383733606566e+01	0.00000000000000e+00	1
10	19	12	13	1.00008278312615e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	8.24668071567321e+01	0.00000000000000e+00	9.98692581075599e+01	0.00000000000000e+00	1
10	19	13	14	1.00013572889981e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	1.34639685153848e+02	0.00000000000000e+00	9.99546063784013e+01	0.00000000000000e+00	1
10	19	14	15	1.00015864811236e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	1.57079632679490e+02	0.00000000000000e+00	9.74432982699545e+01	0.00000000000000e+00	1
10	19	15	16	1.00013565849343e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	1.34639685153848e+02	0.00000000000000e+00	9.94455720559253e+01	0.00000000000000e+00	1
10	19	16	17	1.00008273272093e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	8.24668071567321e+01	0.00000000000000e+00	9.97635721821569e+01	0.00000000000000e+00	1
10	19	17	18	1.00003035651370e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	3.03326187243152e+01	0.00000000000000e+00	1.00561308503394e+02	0.00000000000000e+00	1
11	20	12	13	1.00003036440992e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	3.03326187243152e+01	0.00000000000000e+00	9.91054467970603e+01	0.00000000000000e+00	1
11	20	13	14	1.00008277446404e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	8.24668071567321e+01	0.00000000000000e+00	1.00396698738384e+02	0.00000000000000e+00	1
11	20	14	15	1.00013570356368e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	1.34639685153848e+02	0.00000000000000e+00	9.72803799367671e+01	0.00000000000000e+00	1
11	20	15	16	1.00015858017207e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	1.57079632679490e+02	0.00000000000000e+00	9.77717969614681e+01	0.00000000000000e+00	1
11	20	16	17	1.00013560580895e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	1.34639685153848e+02	0.00000000000000e+00	9.82215298603000e+01	0.00000000000000e+00	1
11	20	17	18	1.00008271407143e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	8.24668071567321e+01	0.00000000000000e+00	9.97316632898259e+01	0.00000000000000e+00	1
11	20	18	19	1.00003035593224e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	3.03326187243152e+01	0.00000000000000e+00	1.00696737789614e+02	0.00000000000000e+00	1
12	21	13	14	1.00003036403130e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	3.03326187243152e+01	0.00000000000000e+00	9.90260255226701e+01	0.00000000000000e+00	1
12	21	14	15	1.00008276601209e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	8.24668071567321e+01	0.00000000000000e+00	9.98042493835408e+01	0.00000000000000e+00	1
12	21	15	16	1.00013564693012e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	1.34639685153848e+02	0.00000000000000e+00	9.98886052976944e+01	0.00000000000000e+00	1
12	21	16	17	1.00015850333525e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	1.57079632679490e+02	0.00000000000000e+00	1.00173909968598e+02	0.00000000000000e+00	1
12	21	17	18	1.00013555273790e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	1.34639685153848e+02	0.00000000000000e+00	9.90455154600908e+01	0.00000000000000e+00	1
12	21	18	19	1.00008270701000e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	8.24668071567321e+01	0.00000000000000e+00	1.01259974426076e+02	0.00000000000000e+00	1
12	21	19	20	1.00003035536635e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	3.03326187243152e+01	0.00000000000000e+00	9.90673712773665e+01	0.00000000000000e+00	1
13	22	14	15	1.00003036315616e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	3.03326187243152e+01	0.00000000000000e+00	9.96200483633028e+01	0.00000000000000e+00	1
13	22	15	16	1.00008274483796e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	8.24668071567321e+01	0.00000000000000e+00	9.95788467015203e+01	0.00000000000000e+00	1
13	22	16	17	1.00013559332917e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	1.34639685153848e+02	0.00000000000000e+00	9.90786053445988e+01	0.00000000000000e+00	1
13	22	17	18	1.00015843598698e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	1.57079632679490e+02	0.00000000000000e+00	9.69885778710518e+01	0.00000000000000e+00	1
13	22	18	19	1.00013553199893e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	1.34639685153848e+02	0.00000000000000e+00	1.00242108686612e+02	0.00000000000000e+00	1
13	22	19	20	1.00008270084874e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	8.24668071567321e+01	0.00000000000000e+00	1.00465279206589e+02	0.00000000000000e+00	1
13	22	20	21	1.00003035566028e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	3.03326187243152e+01	0.00000000000000e+00	9.93492541649151e+01	0.00000000000000e+00	1
14	23	15	16	1.00003036050472e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	3.03326187243152e+01	0.00000000000000e+00	9.95395249026525e+01	0.00000000000000e+00	1
14	23	16	17	1.00008272687782e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	8.24668071567321e+01	0.00000000000000e+00	1.00449031464325e+02	0.00000000000000e+00	1
14	23	17	18	1.00013555191900e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	1.34639685153848e+02	0.00000000000000e+00	9.82336199794776e+01	0.00000000000000e+00	1
14	23	18	19	1.00015841052751e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	1.57079632679490e+02	0.00000000000000e+00	9.98876240761989e+01	0.00000000000000e+00	1
14	23	19	20	1.00013551400463e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	1.34639685153848e+02	0.00000000000000e+00	9.93234378972667e+01	0.00000000000000e+00	1
14	23	20	21	1.00008270399255e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	8.24668071567321e+01	0.00000000000000e+00	9.84428182734998e+01	0.00000000000000e+00	1
14	23	21	22	1.00003035698291e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	3.03326187243152e+01	0.00000000000000e+00	1.00249844601412e+02	0.00000000000000e+00	1
15	24	16	17	1.00003035847940e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	3.03326187243152e+01	0.00000000000000e+00	9.93727461461696e+01	0.00000000000000e+00	1
15	24	17	18	1.00008271624017e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	8.24668071567321e+01	0.00000000000000e+00	9.86495044442959e+01	0.00000000000000e+00	1
15	24	18	19	1.00013553936719e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	1.34639685153848e+02	0.00000000000000e+00	9.85655448460089e+01	0.00000000000000e+00	1
15	24	19	20	1.00015838671384e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	1.57079632679490e+02	0.00000000000000e+00	9.90525226965387e+01	0.00000000000000e+00	1
15	24	20	21	1.00013552253207e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	1.34639685153848e+02	0.00000000000000e+00	9.88150550036817e+01	0.00000000000000e+00	1
15	24	21	22	1.00008270884795e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	8.24668071567321e+01	0.00000000000000e+00	9.98722611317518e+01	0.00000000000000e+00	1
15	24	22	23	1.00003035741461e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	3.03326187243152e+01	0.00000000000000e+00	1.00817468191724e+02	0.00000000000000e+00	1
16	25	17	18	1.00003035804709e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	3.03326187243152e+01	0.00000000000000e+00	1.01172419535361e+02	0.00000000000000e+00	1
16	25	18	19	1.00008271457853e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	8.24668071567321e+01	0.00000000000000e+00	1.00851156944677e+02	0.00000000000000e+00	1
16	25	19	20	1.00013552170712e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	1.34639685153848e+02	0.00000000000000e+00	9.86792370562781e+01	0.00000000000000e+00	1
16	25	20	21	1.00015839437873e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	1.57079632679490e+02	0.00000000000000e+00	1.00046027993424e+02	0.00000000000000e+00	1
16	25	21	22	1.00013552308636e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	1.34639685153848e+02	0.00000000000000e+00	9.75589090521763e+01	0.00000000000000e+00	1
16	25	22	23	1.00008270848706e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	8.24668071567321e+01	0.00000000000000e+00	1.00022421161997e+02	0.00000000000000e+00	1
16	25	23	24	1.00003035669062e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	3.03326187243152e+01	0.00000000000000e+00	9.96219887051212e+01	0.00000000000000e+00	1
17	26	18	19	1.00003035792963e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	3.03326187243152e+01	0.00000000000000e+00	1.00839149985000e+02	0.00000000000000e+00	1
17	26	19	20	1.00008270652030e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	8.24668071567321e+01	0.00000000000000e+00	9.88479883826886e+01	0.00000000000000e+00	1
17	26	20	21	1.00013552171118e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	1.34639685153848e+02	0.00000000000000e+00	1.00249709793460e+02	0.00000000000000e+00	1
17	26	21	22	1.00015837881428e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	1.57079632679490e+02	0.00000000000000e+00	9.93222093245546e+01	0.00000000000000e+00	1
17	26	22	23	1.00013551158052e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	1.34639685153848e+02	0.00000000000000e+00	9.89305068453799e+01	0.00000000000000e+00	1
17	26	23	24	1.00008270100354e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	8.24668071567321e+01	0.00000000000000e+00	9.97603290691500e+01	0.00000000000000e+00	1
17	26	24	25	1.00003035587285e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	3.03326187243152e+01	0.00000000000000e+00	9.87646180134756e+01	0.00000000000000e+00	1
18	27	19	20	1.00003035640489e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	3.03326187243152e+01	0.00000000000000e+00	9.97771708522325e+01	0.00000000000000e+00	1
18	27	20	21	1.00008270292898e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	8.24668071567321e+01	0.00000000000000e+00	1.00774244784512e+02	0.00000000000000e+00	1
18	27	21	22	1.00013549726343e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	1.34639685153848e+02	0.00000000000000e+00	1.00861256515147e+02	0.00000000000000e+00	1
18	27	22	23	1.00015834840068e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	1.57079632679490e+02	0.00000000000000e+00	1.00082231317624e+02	0.00000000000000e+00	1
18	27	23	24	1.00013548935456e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	1.34639685153848e+02	0.00000000000000e+00	9.94823970223550e+01	0.00000000000000e+00	1
18	27	24	25	1.00008269720501e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	8.24668071567321e+01	0.00000000000000e+00	9.94412768452363e+01	0.00000000000000e+00	1
18	27	25	26	1.00003035534542e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	3.03326187243152e+01	0.00000000000000e+00	1.00395669672699e+02	0.00000000000000e+00	1
19	28	20	21	1.00003035565706e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	3.03326187243152e+01	0.00000000000000e+00	9.98015398426232e+01	0.00000000000000e+00	1
19	28	21	22	1.00008269145894e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	8.24668071567321e+01	0.00000000000000e+00	1.01533274110999e+02	0.00000000000000e+00	1
19	28	22	23	1.00013547069354e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	1.34639685153848e+02	0.00000000000000e+00	9.91763419105930e+01	0.00000000000000e+00	1
19	28	23	24	1.00015832522097e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	1.57079632679490e+02	0.00000000000000e+00	9.91091648600481e+01	0.00000000000000e+00	1
19	28	24	25	1.00013549158263e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	1.34639685153848e+02	0.00000000000000e+00	9.99278179848104e+01	0.00000000000000e+00	1
19	28	25	26	1.00008269930200e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	8.24668071567321e+01	0.00000000000000e+00	9.85426293887848e+01	0.00000000000000e+00	1
